round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,losses,optimizer
100,0.3401072323322296,0.9333333373069763,0.3914155066013336,1.0,relu,2,0.0,100,16,0,binary_crossentropy,RMSprop
100,0.25348737835884094,0.9333333373069763,0.23655378818511963,1.0,relu,2,0.0,100,16,1,logcosh,Adam
100,0.3299458920955658,0.800000011920929,0.3802337944507599,0.800000011920929,relu,2,0.0,100,16,1,logcosh,Nadam
100,0.3977052867412567,0.8666666746139526,0.48874416947364807,0.800000011920929,relu,2,0.0,100,16,1,logcosh,RMSprop
100,0.35670503973960876,0.8666666746139526,0.42231693863868713,0.800000011920929,relu,2,0.0,100,16,1,binary_crossentropy,Adam
100,0.2580319046974182,1.0,0.2925402820110321,1.0,relu,2,0.0,100,16,1,binary_crossentropy,Nadam
100,0.4149412214756012,0.8666666746139526,0.4837796092033386,1.0,relu,2,0.0,100,16,1,binary_crossentropy,RMSprop
100,0.43653935194015503,0.7333333492279053,0.3963063955307007,1.0,relu,2,0.0,100,16,2,logcosh,Adam
100,0.3695451319217682,0.7333333492279053,0.45877018570899963,1.0,relu,2,0.0,100,16,2,logcosh,Nadam
100,0.4268268346786499,0.800000011920929,0.44952815771102905,0.800000011920929,relu,2,0.0,100,16,2,logcosh,RMSprop
100,0.38358980417251587,0.7333333492279053,0.44236117601394653,0.800000011920929,relu,2,0.0,100,16,2,binary_crossentropy,Adam
100,0.3921472430229187,0.8666666746139526,0.32830798625946045,1.0,relu,2,0.0,100,16,2,binary_crossentropy,Nadam
100,0.35776129364967346,0.800000011920929,0.4180118441581726,0.800000011920929,relu,2,0.0,100,16,2,binary_crossentropy,RMSprop
100,0.20865856111049652,0.9333333373069763,0.21193332970142365,1.0,relu,2,0.0,100,32,0,logcosh,Adam
100,0.2730585038661957,0.8666666746139526,0.3477784991264343,0.800000011920929,relu,2,0.0,100,32,0,logcosh,Nadam
100,0.396729975938797,0.800000011920929,0.4083878993988037,0.800000011920929,relu,2,0.0,100,32,0,logcosh,RMSprop
100,0.43226489424705505,0.800000011920929,0.4494799077510834,0.800000011920929,relu,2,0.0,100,32,0,binary_crossentropy,Adam
100,0.3939971327781677,0.8666666746139526,0.43662142753601074,1.0,relu,2,0.0,100,32,0,binary_crossentropy,Nadam
100,0.3822350800037384,0.800000011920929,0.5706875324249268,0.800000011920929,relu,2,0.0,100,32,0,binary_crossentropy,RMSprop
100,0.2647589147090912,1.0,0.4429512619972229,0.800000011920929,relu,2,0.0,100,32,1,logcosh,Adam
100,0.25520962476730347,1.0,0.33157140016555786,1.0,relu,2,0.0,100,32,1,logcosh,Nadam
100,0.27389997243881226,0.9333333373069763,0.3034910559654236,1.0,relu,2,0.0,100,32,1,logcosh,RMSprop
100,0.37898123264312744,0.800000011920929,0.38524243235588074,0.800000011920929,relu,2,0.0,100,32,1,binary_crossentropy,Adam
100,0.196309894323349,1.0,0.2551994025707245,1.0,relu,2,0.0,100,32,1,binary_crossentropy,Nadam
100,0.3396185040473938,0.800000011920929,0.38297903537750244,0.800000011920929,relu,2,0.0,100,32,1,binary_crossentropy,RMSprop
100,0.18654297292232513,0.9333333373069763,0.2640477120876312,1.0,relu,2,0.0,100,32,2,logcosh,Adam
100,0.2815912663936615,0.8666666746139526,0.46157994866371155,0.800000011920929,relu,2,0.0,100,32,2,logcosh,Nadam
100,0.3336925506591797,0.800000011920929,0.4656830430030823,1.0,relu,2,0.0,100,32,2,logcosh,RMSprop
100,0.27931085228919983,1.0,0.34314680099487305,0.800000011920929,relu,2,0.0,100,32,2,binary_crossentropy,Adam
100,0.23536840081214905,1.0,0.34717100858688354,1.0,relu,2,0.0,100,32,2,binary_crossentropy,Nadam
100,0.22533750534057617,0.8666666746139526,0.28443560004234314,1.0,relu,2,0.0,100,32,2,binary_crossentropy,RMSprop
100,0.1952323466539383,0.9333333373069763,0.2961483597755432,1.0,relu,2,0.0,100,64,0,logcosh,Adam
100,0.20855101943016052,1.0,0.3320924639701843,1.0,relu,2,0.0,100,64,0,logcosh,Nadam
100,0.3004525899887085,0.8666666746139526,0.37661367654800415,0.800000011920929,relu,2,0.0,100,64,0,logcosh,RMSprop
100,0.18389591574668884,1.0,0.2744273245334625,1.0,relu,2,0.0,100,64,0,binary_crossentropy,Adam
100,0.16644616425037384,1.0,0.22858238220214844,1.0,relu,2,0.0,100,64,0,binary_crossentropy,Nadam
100,0.28664955496788025,0.9333333373069763,0.3789971172809601,1.0,relu,2,0.0,100,64,0,binary_crossentropy,RMSprop
100,0.23955018818378448,0.8666666746139526,0.31615304946899414,0.800000011920929,relu,2,0.0,100,64,1,logcosh,Adam
100,0.20722469687461853,1.0,0.30131179094314575,1.0,relu,2,0.0,100,64,1,logcosh,Nadam
100,0.1950739473104477,1.0,0.2883736789226532,1.0,relu,2,0.0,100,64,1,logcosh,RMSprop
100,0.20282167196273804,0.8666666746139526,0.2930443286895752,0.800000011920929,relu,2,0.0,100,64,1,binary_crossentropy,Adam
100,0.16693805158138275,1.0,0.241014763712883,1.0,relu,2,0.0,100,64,1,binary_crossentropy,Nadam
100,0.23474417626857758,1.0,0.3367348313331604,0.800000011920929,relu,2,0.0,100,64,1,binary_crossentropy,RMSprop
100,0.23624904453754425,1.0,0.3702792227268219,1.0,relu,2,0.0,100,64,2,logcosh,Adam
100,0.15641409158706665,1.0,0.2200865000486374,1.0,relu,2,0.0,100,64,2,logcosh,Nadam
100,0.2573115825653076,0.9333333373069763,0.3445402979850769,0.800000011920929,relu,2,0.0,100,64,2,logcosh,RMSprop
100,0.27942636609077454,0.8666666746139526,0.35039904713630676,0.800000011920929,relu,2,0.0,100,64,2,binary_crossentropy,Adam
100,0.2880730628967285,0.9333333373069763,0.3591165244579315,1.0,relu,2,0.0,100,64,2,binary_crossentropy,Nadam
100,0.21198800206184387,0.9333333373069763,0.34156352281570435,0.800000011920929,relu,2,0.0,100,64,2,binary_crossentropy,RMSprop
100,0.41834062337875366,0.800000011920929,0.47769075632095337,0.800000011920929,relu,3,0.0,100,4,0,logcosh,Adam
100,0.46072694659233093,0.800000011920929,0.5550518035888672,0.800000011920929,relu,3,0.0,100,4,0,logcosh,Nadam
100,0.37333235144615173,0.8666666746139526,0.49837714433670044,0.800000011920929,relu,3,0.0,100,4,0,logcosh,RMSprop
100,0.6372640132904053,0.7333333492279053,0.6109687089920044,0.800000011920929,relu,3,0.0,100,4,0,binary_crossentropy,Adam
100,0.4419358968734741,0.8666666746139526,0.42050036787986755,0.800000011920929,relu,3,0.0,100,4,0,binary_crossentropy,Nadam
100,0.6607201099395752,0.6666666865348816,0.851056694984436,0.4000000059604645,relu,3,0.0,100,4,0,binary_crossentropy,RMSprop
100,0.6260861158370972,0.800000011920929,0.5384320020675659,1.0,relu,3,0.0,100,4,1,logcosh,Adam
100,0.5413122773170471,0.6666666865348816,0.5985754728317261,0.6000000238418579,relu,3,0.0,100,4,1,logcosh,Nadam
100,0.6538314819335938,0.6666666865348816,0.7177327871322632,0.4000000059604645,relu,3,0.0,100,4,1,logcosh,RMSprop
100,0.6639878749847412,0.6666666865348816,0.7949689030647278,0.4000000059604645,relu,3,0.0,100,4,1,binary_crossentropy,Adam
100,0.6429747939109802,0.6666666865348816,0.5846691727638245,0.6000000238418579,relu,3,0.0,100,4,1,binary_crossentropy,Nadam
100,0.5841256380081177,0.6000000238418579,0.6610623002052307,0.20000000298023224,relu,3,0.0,100,4,1,binary_crossentropy,RMSprop
100,0.7023695707321167,0.6666666865348816,0.9858154058456421,0.20000000298023224,relu,3,0.0,100,4,2,logcosh,Adam
100,0.5641759634017944,0.800000011920929,0.5684103965759277,0.800000011920929,relu,3,0.0,100,4,2,logcosh,Nadam
100,0.6090169548988342,0.6666666865348816,0.7019230127334595,0.4000000059604645,relu,3,0.0,100,4,2,logcosh,RMSprop
100,0.4530259966850281,0.7333333492279053,0.43331241607666016,0.800000011920929,relu,3,0.0,100,4,2,binary_crossentropy,Adam
100,0.3791869580745697,0.800000011920929,0.3860591948032379,1.0,relu,3,0.0,100,4,2,binary_crossentropy,Nadam
100,0.664169430732727,0.6666666865348816,0.7191711664199829,0.4000000059604645,relu,3,0.0,100,4,2,binary_crossentropy,RMSprop
100,0.5673883557319641,0.7333333492279053,0.569233775138855,0.800000011920929,relu,3,0.0,100,8,0,logcosh,Adam
100,0.47455841302871704,0.7333333492279053,0.6092401742935181,0.800000011920929,relu,3,0.0,100,8,0,logcosh,Nadam
100,0.529361367225647,0.800000011920929,0.4881521761417389,1.0,relu,3,0.0,100,8,0,logcosh,RMSprop
100,0.42981529235839844,0.7333333492279053,0.513049304485321,0.800000011920929,relu,3,0.0,100,8,0,binary_crossentropy,Adam
100,0.5263431072235107,0.7333333492279053,0.5453476905822754,0.800000011920929,relu,3,0.0,100,8,0,binary_crossentropy,Nadam
100,0.5324766039848328,0.6666666865348816,0.7234134674072266,0.6000000238418579,relu,3,0.0,100,8,0,binary_crossentropy,RMSprop
100,0.4976786971092224,0.6666666865348816,0.7525113821029663,0.4000000059604645,relu,3,0.0,100,8,1,logcosh,Adam
100,0.664287805557251,0.6666666865348816,0.7189399600028992,0.4000000059604645,relu,3,0.0,100,8,1,logcosh,Nadam
100,0.36583396792411804,0.800000011920929,0.4232473373413086,0.800000011920929,relu,3,0.0,100,8,1,logcosh,RMSprop
100,0.5734817385673523,0.6666666865348816,0.7581102252006531,0.4000000059604645,relu,3,0.0,100,8,1,binary_crossentropy,Adam
100,0.5639913082122803,0.7333333492279053,0.7244951128959656,0.6000000238418579,relu,3,0.0,100,8,1,binary_crossentropy,Nadam
100,0.5799528956413269,0.6666666865348816,0.6009156107902527,0.6000000238418579,relu,3,0.0,100,8,1,binary_crossentropy,RMSprop
100,0.4934682846069336,0.7333333492279053,0.6150304079055786,0.6000000238418579,relu,3,0.0,100,8,2,logcosh,Adam
100,0.44401711225509644,0.800000011920929,0.4661240577697754,0.800000011920929,relu,3,0.0,100,8,2,logcosh,Nadam
100,0.38877150416374207,0.800000011920929,0.4898824691772461,0.800000011920929,relu,3,0.0,100,8,2,logcosh,RMSprop
100,0.500633180141449,0.7333333492279053,0.5721698999404907,0.6000000238418579,relu,3,0.0,100,8,2,binary_crossentropy,Adam
100,0.625886857509613,0.5333333611488342,0.7098758816719055,0.20000000298023224,relu,3,0.0,100,8,2,binary_crossentropy,Nadam
100,0.4654076397418976,0.8666666746139526,0.5112146139144897,0.800000011920929,relu,3,0.0,100,8,2,binary_crossentropy,RMSprop
100,0.42938101291656494,0.7333333492279053,0.5354260206222534,0.6000000238418579,relu,3,0.0,100,16,0,logcosh,Adam
100,0.4076113998889923,0.800000011920929,0.4794381260871887,0.800000011920929,relu,3,0.0,100,16,0,logcosh,Nadam
100,0.5079852938652039,0.7333333492279053,0.4571700096130371,0.800000011920929,relu,3,0.0,100,16,0,logcosh,RMSprop
100,0.36691004037857056,0.8666666746139526,0.5150688290596008,0.800000011920929,relu,3,0.0,100,16,0,binary_crossentropy,Adam
100,0.4116007685661316,0.7333333492279053,0.48746687173843384,0.800000011920929,relu,3,0.0,100,16,0,binary_crossentropy,Nadam
100,0.28648388385772705,0.8666666746139526,0.4505864083766937,0.800000011920929,relu,3,0.0,100,16,0,binary_crossentropy,RMSprop
100,0.29792550206184387,0.8666666746139526,0.4546242654323578,1.0,relu,3,0.0,100,16,1,logcosh,Adam
100,0.34372976422309875,0.800000011920929,0.3586956262588501,0.800000011920929,relu,3,0.0,100,16,1,logcosh,Nadam
100,0.3637567460536957,0.8666666746139526,0.4467964172363281,0.800000011920929,relu,3,0.0,100,16,1,logcosh,RMSprop
100,0.40138018131256104,0.800000011920929,0.3798512816429138,0.800000011920929,relu,3,0.0,100,16,1,binary_crossentropy,Adam
100,0.29020556807518005,0.9333333373069763,0.38924604654312134,0.800000011920929,relu,3,0.0,100,16,1,binary_crossentropy,Nadam
100,0.29076236486434937,1.0,0.3586995601654053,1.0,relu,3,0.0,100,16,1,binary_crossentropy,RMSprop
100,0.41595548391342163,0.7333333492279053,0.43856948614120483,0.800000011920929,relu,3,0.0,100,16,2,logcosh,Adam
100,0.3936077654361725,0.800000011920929,0.43203210830688477,0.800000011920929,relu,3,0.0,100,16,2,logcosh,Nadam
100,0.30286726355552673,0.8666666746139526,0.39887934923171997,0.800000011920929,relu,3,0.0,100,16,2,logcosh,RMSprop
100,0.46209654211997986,0.800000011920929,0.4995078146457672,0.800000011920929,relu,3,0.0,100,16,2,binary_crossentropy,Adam
100,0.43591174483299255,0.800000011920929,0.4970402121543884,0.800000011920929,relu,3,0.0,100,16,2,binary_crossentropy,Nadam
100,0.361650288105011,0.800000011920929,0.39995551109313965,0.800000011920929,relu,3,0.0,100,16,2,binary_crossentropy,RMSprop
100,0.297905296087265,0.8666666746139526,0.4091614782810211,0.800000011920929,relu,3,0.0,100,32,0,logcosh,Adam
100,0.35243287682533264,0.800000011920929,0.4853283762931824,0.800000011920929,relu,3,0.0,100,32,0,logcosh,Nadam
100,0.372270792722702,0.8666666746139526,0.4453620910644531,0.800000011920929,relu,3,0.0,100,32,0,logcosh,RMSprop
100,0.323070228099823,0.9333333373069763,0.42566752433776855,1.0,relu,3,0.0,100,32,0,binary_crossentropy,Adam
100,0.3259187936782837,0.800000011920929,0.3812737464904785,1.0,relu,3,0.0,100,32,0,binary_crossentropy,Nadam
100,0.3750940263271332,0.800000011920929,0.38308435678482056,1.0,relu,3,0.0,100,32,0,binary_crossentropy,RMSprop
100,0.19883041083812714,1.0,0.25687456130981445,1.0,relu,3,0.0,100,32,1,logcosh,Adam
100,0.46121644973754883,0.7333333492279053,0.459050714969635,0.800000011920929,relu,3,0.0,100,32,1,logcosh,Nadam
100,0.34329190850257874,0.8666666746139526,0.46022215485572815,1.0,relu,3,0.0,100,32,1,logcosh,RMSprop
100,0.25505325198173523,0.9333333373069763,0.37661418318748474,0.800000011920929,relu,3,0.0,100,32,1,binary_crossentropy,Adam
100,0.2534303665161133,0.9333333373069763,0.26906618475914,1.0,relu,3,0.0,100,32,1,binary_crossentropy,Nadam
100,0.19094155728816986,1.0,0.2953092157840729,1.0,relu,3,0.0,100,32,1,binary_crossentropy,RMSprop
100,0.3651752471923828,0.800000011920929,0.4226767420768738,0.800000011920929,relu,3,0.0,100,32,2,logcosh,Adam
100,0.457552969455719,0.7333333492279053,0.5445122718811035,0.800000011920929,relu,3,0.0,100,32,2,logcosh,Nadam
100,0.3324032127857208,0.9333333373069763,0.40694761276245117,0.800000011920929,relu,3,0.0,100,32,2,logcosh,RMSprop
100,0.2883404791355133,0.8666666746139526,0.3718297481536865,0.800000011920929,relu,3,0.0,100,32,2,binary_crossentropy,Adam
100,0.3044202923774719,0.8666666746139526,0.4617440700531006,0.6000000238418579,relu,3,0.0,100,32,2,binary_crossentropy,Nadam
100,0.3465225100517273,0.8666666746139526,0.43248167634010315,0.800000011920929,relu,3,0.0,100,32,2,binary_crossentropy,RMSprop
100,0.21114009618759155,1.0,0.276964008808136,1.0,relu,3,0.0,100,64,0,logcosh,Adam
100,0.2719164192676544,0.8666666746139526,0.3638223111629486,1.0,relu,3,0.0,100,64,0,logcosh,Nadam
100,0.18336287140846252,1.0,0.2407444417476654,1.0,relu,3,0.0,100,64,0,logcosh,RMSprop
100,0.3058849573135376,0.8666666746139526,0.4230479300022125,0.800000011920929,relu,3,0.0,100,64,0,binary_crossentropy,Adam
100,0.18695855140686035,1.0,0.32307255268096924,1.0,relu,3,0.0,100,64,0,binary_crossentropy,Nadam
100,0.25758928060531616,0.9333333373069763,0.4023890495300293,1.0,relu,3,0.0,100,64,0,binary_crossentropy,RMSprop
100,0.26722294092178345,0.8666666746139526,0.3416649401187897,0.800000011920929,relu,3,0.0,100,64,1,logcosh,Adam
100,0.22745363414287567,1.0,0.30872905254364014,1.0,relu,3,0.0,100,64,1,logcosh,Nadam
100,0.19957637786865234,1.0,0.30607888102531433,1.0,relu,3,0.0,100,64,1,logcosh,RMSprop
100,0.3012315332889557,0.8666666746139526,0.3644407391548157,0.800000011920929,relu,3,0.0,100,64,1,binary_crossentropy,Adam
100,0.2012132704257965,0.9333333373069763,0.33099234104156494,1.0,relu,3,0.0,100,64,1,binary_crossentropy,Nadam
100,0.1963040679693222,1.0,0.2897590100765228,1.0,relu,3,0.0,100,64,1,binary_crossentropy,RMSprop
100,0.25076958537101746,0.9333333373069763,0.3601343631744385,1.0,relu,3,0.0,100,64,2,logcosh,Adam
100,0.28808626532554626,0.9333333373069763,0.3449244499206543,1.0,relu,3,0.0,100,64,2,logcosh,Nadam
100,0.2563348710536957,0.9333333373069763,0.3908749222755432,1.0,relu,3,0.0,100,64,2,logcosh,RMSprop
100,0.2775343954563141,0.8666666746139526,0.4433220326900482,0.800000011920929,relu,3,0.0,100,64,2,binary_crossentropy,Adam
100,0.22971774637699127,1.0,0.34852591156959534,0.800000011920929,relu,3,0.0,100,64,2,binary_crossentropy,Nadam
100,0.2355133444070816,0.9333333373069763,0.35762301087379456,1.0,relu,3,0.0,100,64,2,binary_crossentropy,RMSprop
100,0.4318983852863312,0.8666666746139526,0.43152013421058655,1.0,relu,4,0.0,100,4,0,logcosh,Adam
100,0.7228410840034485,0.6000000238418579,0.6356802582740784,0.4000000059604645,relu,4,0.0,100,4,0,logcosh,Nadam
100,0.5736153721809387,0.800000011920929,0.603040337562561,0.6000000238418579,relu,4,0.0,100,4,0,logcosh,RMSprop
100,0.3508382737636566,0.8666666746139526,0.32417595386505127,1.0,relu,4,0.0,100,4,0,binary_crossentropy,Adam
100,0.6324554085731506,0.6666666865348816,0.7573428153991699,0.4000000059604645,relu,4,0.0,100,4,0,binary_crossentropy,Nadam
100,0.6524345278739929,0.7333333492279053,0.6631478071212769,0.4000000059604645,relu,4,0.0,100,4,0,binary_crossentropy,RMSprop
100,0.6636865139007568,0.6666666865348816,0.7197091579437256,0.4000000059604645,relu,4,0.0,100,4,1,logcosh,Adam
100,0.56276935338974,0.6666666865348816,0.5993650555610657,0.4000000059604645,relu,4,0.0,100,4,1,logcosh,Nadam
100,0.6666236519813538,0.6666666865348816,0.7159764170646667,0.4000000059604645,relu,4,0.0,100,4,1,logcosh,RMSprop
100,0.6393082141876221,0.7333333492279053,0.6392796635627747,0.6000000238418579,relu,4,0.0,100,4,1,binary_crossentropy,Adam
100,0.4844856858253479,0.800000011920929,0.5338149070739746,1.0,relu,4,0.0,100,4,1,binary_crossentropy,Nadam
100,0.5128543972969055,0.800000011920929,0.5420872569084167,0.800000011920929,relu,4,0.0,100,4,1,binary_crossentropy,RMSprop
100,0.5690092444419861,0.800000011920929,0.4655695855617523,0.800000011920929,relu,4,0.0,100,4,2,logcosh,Adam
100,0.6509460806846619,0.6666666865348816,0.8138530850410461,0.4000000059604645,relu,4,0.0,100,4,2,logcosh,Nadam
100,0.48995211720466614,0.7333333492279053,0.6273032426834106,0.800000011920929,relu,4,0.0,100,4,2,logcosh,RMSprop
100,0.6661975979804993,0.6666666865348816,0.7165602445602417,0.4000000059604645,relu,4,0.0,100,4,2,binary_crossentropy,Adam
100,0.5291833877563477,0.7333333492279053,0.5999069809913635,0.6000000238418579,relu,4,0.0,100,4,2,binary_crossentropy,Nadam
100,0.5099852085113525,0.7333333492279053,0.615896463394165,0.6000000238418579,relu,4,0.0,100,4,2,binary_crossentropy,RMSprop
100,0.4279918074607849,0.6666666865348816,0.5089933276176453,0.6000000238418579,relu,4,0.0,100,8,0,logcosh,Adam
100,0.6667798757553101,0.6666666865348816,0.7157222628593445,0.4000000059604645,relu,4,0.0,100,8,0,logcosh,Nadam
100,0.5320554375648499,0.7333333492279053,0.5374200940132141,0.6000000238418579,relu,4,0.0,100,8,0,logcosh,RMSprop
100,0.5542293190956116,0.7333333492279053,0.707407534122467,0.4000000059604645,relu,4,0.0,100,8,0,binary_crossentropy,Adam
100,0.384543240070343,0.800000011920929,0.3978680670261383,0.800000011920929,relu,4,0.0,100,8,0,binary_crossentropy,Nadam
100,0.44735488295555115,0.7333333492279053,0.5980542302131653,0.6000000238418579,relu,4,0.0,100,8,0,binary_crossentropy,RMSprop
100,0.559231162071228,0.6666666865348816,0.588405430316925,0.6000000238418579,relu,4,0.0,100,8,1,logcosh,Adam
100,0.6231793165206909,0.6666666865348816,0.7817942500114441,0.4000000059604645,relu,4,0.0,100,8,1,logcosh,Nadam
100,0.4927893280982971,0.800000011920929,0.49372443556785583,0.800000011920929,relu,4,0.0,100,8,1,logcosh,RMSprop
100,0.5092654824256897,0.6000000238418579,0.5400078892707825,0.6000000238418579,relu,4,0.0,100,8,1,binary_crossentropy,Adam
100,0.49971452355384827,0.800000011920929,0.5286257863044739,0.800000011920929,relu,4,0.0,100,8,1,binary_crossentropy,Nadam
100,0.4752104580402374,0.800000011920929,0.44239503145217896,1.0,relu,4,0.0,100,8,1,binary_crossentropy,RMSprop
100,0.3679772913455963,0.8666666746139526,0.39598673582077026,1.0,relu,4,0.0,100,8,2,logcosh,Adam
100,0.2572333514690399,0.9333333373069763,0.35232067108154297,0.800000011920929,relu,4,0.0,100,8,2,logcosh,Nadam
100,0.7647697925567627,0.5333333611488342,0.8143161535263062,0.4000000059604645,relu,4,0.0,100,8,2,logcosh,RMSprop
100,0.4038284718990326,0.8666666746139526,0.37970393896102905,1.0,relu,4,0.0,100,8,2,binary_crossentropy,Adam
100,0.28554168343544006,0.9333333373069763,0.36940160393714905,1.0,relu,4,0.0,100,8,2,binary_crossentropy,Nadam
100,0.5162204504013062,0.6666666865348816,0.6132980585098267,0.4000000059604645,relu,4,0.0,100,8,2,binary_crossentropy,RMSprop
100,0.4853938817977905,0.7333333492279053,0.5107759833335876,0.6000000238418579,relu,4,0.0,100,16,0,logcosh,Adam
100,0.43839550018310547,0.6666666865348816,0.5008407831192017,0.6000000238418579,relu,4,0.0,100,16,0,logcosh,Nadam
100,0.3809265196323395,0.800000011920929,0.40096479654312134,0.800000011920929,relu,4,0.0,100,16,0,logcosh,RMSprop
100,0.46627649664878845,0.6666666865348816,0.660254955291748,0.4000000059604645,relu,4,0.0,100,16,0,binary_crossentropy,Adam
100,0.3716925084590912,0.8666666746139526,0.40957126021385193,1.0,relu,4,0.0,100,16,0,binary_crossentropy,Nadam
100,0.3112088739871979,0.9333333373069763,0.32522937655448914,1.0,relu,4,0.0,100,16,0,binary_crossentropy,RMSprop
100,0.4551936984062195,0.800000011920929,0.43892902135849,0.800000011920929,relu,4,0.0,100,16,1,logcosh,Adam
