round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,losses,optimizer
100,0.38447538018226624,0.800000011920929,0.3185671865940094,0.800000011920929,relu,2,0.0,100,16,0,binary_crossentropy,RMSprop
100,0.4517420530319214,0.7333333492279053,0.3218947947025299,1.0,relu,2,0.0,100,16,1,logcosh,Adam
100,0.3415866494178772,0.9333333373069763,0.3696207106113434,1.0,relu,2,0.0,100,16,1,logcosh,Nadam
100,0.3664948046207428,0.800000011920929,0.38067954778671265,0.800000011920929,relu,2,0.0,100,16,1,logcosh,RMSprop
100,0.3423633277416229,0.800000011920929,0.23530447483062744,1.0,relu,2,0.0,100,16,1,binary_crossentropy,Adam
100,0.32821130752563477,0.8666666746139526,0.3012672960758209,0.800000011920929,relu,2,0.0,100,16,1,binary_crossentropy,Nadam
100,0.3711760640144348,0.800000011920929,0.39764460921287537,0.800000011920929,relu,2,0.0,100,16,1,binary_crossentropy,RMSprop
100,0.25007355213165283,1.0,0.1999269276857376,1.0,relu,2,0.0,100,16,2,logcosh,Adam
100,0.34070122241973877,0.800000011920929,0.30695104598999023,0.800000011920929,relu,2,0.0,100,16,2,logcosh,Nadam
100,0.4262723922729492,0.800000011920929,0.3561023771762848,0.800000011920929,relu,2,0.0,100,16,2,logcosh,RMSprop
100,0.43274128437042236,0.7333333492279053,0.3929162621498108,0.800000011920929,relu,2,0.0,100,16,2,binary_crossentropy,Adam
100,0.4274500012397766,0.800000011920929,0.4269379675388336,0.800000011920929,relu,2,0.0,100,16,2,binary_crossentropy,Nadam
100,0.3405357599258423,0.800000011920929,0.2792171239852905,0.800000011920929,relu,2,0.0,100,16,2,binary_crossentropy,RMSprop
100,0.3008696138858795,0.8666666746139526,0.26004236936569214,1.0,relu,2,0.0,100,32,0,logcosh,Adam
100,0.32497283816337585,0.8666666746139526,0.2714182734489441,1.0,relu,2,0.0,100,32,0,logcosh,Nadam
100,0.30539053678512573,0.9333333373069763,0.2797626852989197,1.0,relu,2,0.0,100,32,0,logcosh,RMSprop
100,0.24390609562397003,0.9333333373069763,0.28114813566207886,0.800000011920929,relu,2,0.0,100,32,0,binary_crossentropy,Adam
100,0.29628726840019226,0.9333333373069763,0.24457044899463654,1.0,relu,2,0.0,100,32,0,binary_crossentropy,Nadam
100,0.25863412022590637,0.9333333373069763,0.19988885521888733,1.0,relu,2,0.0,100,32,0,binary_crossentropy,RMSprop
100,0.21702387928962708,1.0,0.22323128581047058,1.0,relu,2,0.0,100,32,1,logcosh,Adam
100,0.24152429401874542,0.9333333373069763,0.23238837718963623,0.800000011920929,relu,2,0.0,100,32,1,logcosh,Nadam
100,0.3965916633605957,0.800000011920929,0.323295921087265,0.800000011920929,relu,2,0.0,100,32,1,logcosh,RMSprop
100,0.2329060137271881,0.9333333373069763,0.21331247687339783,1.0,relu,2,0.0,100,32,1,binary_crossentropy,Adam
100,0.3092004060745239,0.9333333373069763,0.2930137515068054,0.800000011920929,relu,2,0.0,100,32,1,binary_crossentropy,Nadam
100,0.3230319023132324,0.8666666746139526,0.28933271765708923,0.800000011920929,relu,2,0.0,100,32,1,binary_crossentropy,RMSprop
100,0.21317031979560852,1.0,0.21253009140491486,1.0,relu,2,0.0,100,32,2,logcosh,Adam
100,0.35036003589630127,0.800000011920929,0.3405931890010834,0.800000011920929,relu,2,0.0,100,32,2,logcosh,Nadam
100,0.2454073578119278,0.8666666746139526,0.24859419465065002,1.0,relu,2,0.0,100,32,2,logcosh,RMSprop
100,0.33701083064079285,0.9333333373069763,0.2191762924194336,1.0,relu,2,0.0,100,32,2,binary_crossentropy,Adam
100,0.2640420198440552,0.9333333373069763,0.25770434737205505,1.0,relu,2,0.0,100,32,2,binary_crossentropy,Nadam
100,0.3101489245891571,0.8666666746139526,0.289678692817688,1.0,relu,2,0.0,100,32,2,binary_crossentropy,RMSprop
100,0.3184645473957062,0.8666666746139526,0.49839839339256287,0.800000011920929,relu,2,0.0,100,64,0,logcosh,Adam
100,0.2173786759376526,1.0,0.20287899672985077,1.0,relu,2,0.0,100,64,0,logcosh,Nadam
100,0.2218344807624817,0.8666666746139526,0.2216620147228241,1.0,relu,2,0.0,100,64,0,logcosh,RMSprop
100,0.29858270287513733,0.800000011920929,0.22911763191223145,1.0,relu,2,0.0,100,64,0,binary_crossentropy,Adam
100,0.22526533901691437,0.8666666746139526,0.21145205199718475,1.0,relu,2,0.0,100,64,0,binary_crossentropy,Nadam
100,0.26525628566741943,1.0,0.2920967936515808,0.800000011920929,relu,2,0.0,100,64,0,binary_crossentropy,RMSprop
100,0.1929977387189865,1.0,0.1185373067855835,1.0,relu,2,0.0,100,64,1,logcosh,Adam
100,0.24023838341236115,0.9333333373069763,0.23904076218605042,1.0,relu,2,0.0,100,64,1,logcosh,Nadam
100,0.19989903271198273,0.9333333373069763,0.16254468262195587,1.0,relu,2,0.0,100,64,1,logcosh,RMSprop
100,0.2464943528175354,0.9333333373069763,0.21167442202568054,1.0,relu,2,0.0,100,64,1,binary_crossentropy,Adam
100,0.2411634922027588,0.9333333373069763,0.16525503993034363,1.0,relu,2,0.0,100,64,1,binary_crossentropy,Nadam
100,0.22051453590393066,0.8666666746139526,0.1792496144771576,1.0,relu,2,0.0,100,64,1,binary_crossentropy,RMSprop
100,0.3055342435836792,1.0,0.27086883783340454,1.0,relu,2,0.0,100,64,2,logcosh,Adam
100,0.14562268555164337,1.0,0.14251737296581268,1.0,relu,2,0.0,100,64,2,logcosh,Nadam
100,0.21160343289375305,1.0,0.19669899344444275,1.0,relu,2,0.0,100,64,2,logcosh,RMSprop
100,0.190042182803154,1.0,0.15258480608463287,1.0,relu,2,0.0,100,64,2,binary_crossentropy,Adam
100,0.23978528380393982,0.8666666746139526,0.20743641257286072,1.0,relu,2,0.0,100,64,2,binary_crossentropy,Nadam
100,0.2135811746120453,1.0,0.16907505691051483,1.0,relu,2,0.0,100,64,2,binary_crossentropy,RMSprop
100,0.6375091075897217,0.7333333492279053,0.6325939893722534,0.800000011920929,relu,3,0.0,100,4,0,logcosh,Adam
100,0.5471874475479126,0.6666666865348816,0.44340068101882935,0.800000011920929,relu,3,0.0,100,4,0,logcosh,Nadam
100,0.5923388600349426,0.7333333492279053,0.4809042811393738,0.6000000238418579,relu,3,0.0,100,4,0,logcosh,RMSprop
100,0.6623427867889404,0.6666666865348816,0.632278323173523,0.800000011920929,relu,3,0.0,100,4,0,binary_crossentropy,Adam
100,0.6637905836105347,0.6666666865348816,0.6357952356338501,0.800000011920929,relu,3,0.0,100,4,0,binary_crossentropy,Nadam
100,0.4491252601146698,0.6666666865348816,0.356302946805954,0.800000011920929,relu,3,0.0,100,4,0,binary_crossentropy,RMSprop
100,0.6087250113487244,0.6666666865348816,0.5686081647872925,0.800000011920929,relu,3,0.0,100,4,1,logcosh,Adam
100,0.5900362730026245,0.800000011920929,0.6232679486274719,0.800000011920929,relu,3,0.0,100,4,1,logcosh,Nadam
100,0.45386943221092224,0.7333333492279053,0.29818040132522583,0.800000011920929,relu,3,0.0,100,4,1,logcosh,RMSprop
100,0.5117233395576477,0.7333333492279053,0.3906787633895874,0.800000011920929,relu,3,0.0,100,4,1,binary_crossentropy,Adam
100,0.5011724233627319,0.7333333492279053,0.4807058274745941,0.6000000238418579,relu,3,0.0,100,4,1,binary_crossentropy,Nadam
100,0.41718438267707825,0.8666666746139526,0.40450868010520935,0.800000011920929,relu,3,0.0,100,4,1,binary_crossentropy,RMSprop
100,0.40198129415512085,0.7333333492279053,0.36126792430877686,0.800000011920929,relu,3,0.0,100,4,2,logcosh,Adam
100,0.4812608063220978,0.800000011920929,0.3769804835319519,0.800000011920929,relu,3,0.0,100,4,2,logcosh,Nadam
100,0.6596424579620361,0.6666666865348816,0.6331060528755188,0.800000011920929,relu,3,0.0,100,4,2,logcosh,RMSprop
100,0.5739825367927551,0.6666666865348816,0.44317978620529175,0.800000011920929,relu,3,0.0,100,4,2,binary_crossentropy,Adam
100,0.5215823650360107,0.6666666865348816,0.47819823026657104,0.800000011920929,relu,3,0.0,100,4,2,binary_crossentropy,Nadam
100,0.40413913130760193,0.8666666746139526,0.4421658515930176,0.800000011920929,relu,3,0.0,100,4,2,binary_crossentropy,RMSprop
100,0.5807293057441711,0.800000011920929,0.479158490896225,1.0,relu,3,0.0,100,8,0,logcosh,Adam
100,0.45736104249954224,0.8666666746139526,0.392869234085083,0.800000011920929,relu,3,0.0,100,8,0,logcosh,Nadam
100,0.5720394253730774,0.7333333492279053,0.5202007293701172,0.800000011920929,relu,3,0.0,100,8,0,logcosh,RMSprop
100,0.49004146456718445,0.800000011920929,0.43674999475479126,1.0,relu,3,0.0,100,8,0,binary_crossentropy,Adam
100,0.5969143509864807,0.6666666865348816,0.6446700096130371,0.800000011920929,relu,3,0.0,100,8,0,binary_crossentropy,Nadam
100,0.43665626645088196,0.6666666865348816,0.3148324489593506,0.800000011920929,relu,3,0.0,100,8,0,binary_crossentropy,RMSprop
100,0.6373064517974854,0.800000011920929,0.7241238355636597,0.6000000238418579,relu,3,0.0,100,8,1,logcosh,Adam
100,0.4744580090045929,0.800000011920929,0.2906354069709778,1.0,relu,3,0.0,100,8,1,logcosh,Nadam
100,0.4241887331008911,0.7333333492279053,0.37038689851760864,0.800000011920929,relu,3,0.0,100,8,1,logcosh,RMSprop
100,0.46772661805152893,0.7333333492279053,0.5583369731903076,0.800000011920929,relu,3,0.0,100,8,1,binary_crossentropy,Adam
100,0.6624323129653931,0.6666666865348816,0.6326066255569458,0.800000011920929,relu,3,0.0,100,8,1,binary_crossentropy,Nadam
100,0.6388946771621704,0.6666666865348816,0.5755956172943115,0.800000011920929,relu,3,0.0,100,8,1,binary_crossentropy,RMSprop
100,0.4025394022464752,0.800000011920929,0.42372727394104004,1.0,relu,3,0.0,100,8,2,logcosh,Adam
100,0.5470567345619202,0.7333333492279053,0.42815208435058594,0.800000011920929,relu,3,0.0,100,8,2,logcosh,Nadam
100,0.4259335696697235,0.800000011920929,0.2274494171142578,1.0,relu,3,0.0,100,8,2,logcosh,RMSprop
100,0.38716140389442444,0.800000011920929,0.36951103806495667,0.800000011920929,relu,3,0.0,100,8,2,binary_crossentropy,Adam
100,0.5097053050994873,0.800000011920929,0.48841995000839233,0.800000011920929,relu,3,0.0,100,8,2,binary_crossentropy,Nadam
100,0.283957839012146,0.9333333373069763,0.30105704069137573,1.0,relu,3,0.0,100,8,2,binary_crossentropy,RMSprop
100,0.3591957688331604,0.8666666746139526,0.2325911521911621,1.0,relu,3,0.0,100,16,0,logcosh,Adam
100,0.4524739384651184,0.800000011920929,0.39881807565689087,0.800000011920929,relu,3,0.0,100,16,0,logcosh,Nadam
100,0.18321432173252106,1.0,0.17682144045829773,1.0,relu,3,0.0,100,16,0,logcosh,RMSprop
100,0.36451366543769836,0.8666666746139526,0.4831523299217224,0.800000011920929,relu,3,0.0,100,16,0,binary_crossentropy,Adam
100,0.2976531684398651,0.8666666746139526,0.28118714690208435,0.800000011920929,relu,3,0.0,100,16,0,binary_crossentropy,Nadam
100,0.3162137269973755,0.9333333373069763,0.2950620949268341,0.800000011920929,relu,3,0.0,100,16,0,binary_crossentropy,RMSprop
100,0.44651490449905396,0.7333333492279053,0.4123031497001648,0.800000011920929,relu,3,0.0,100,16,1,logcosh,Adam
100,0.34533971548080444,0.8666666746139526,0.2854023575782776,0.800000011920929,relu,3,0.0,100,16,1,logcosh,Nadam
100,0.44354715943336487,0.800000011920929,0.3867220878601074,0.800000011920929,relu,3,0.0,100,16,1,logcosh,RMSprop
100,0.44977423548698425,0.7333333492279053,0.37181368470191956,0.800000011920929,relu,3,0.0,100,16,1,binary_crossentropy,Adam
100,0.4208531677722931,0.7333333492279053,0.44540852308273315,0.800000011920929,relu,3,0.0,100,16,1,binary_crossentropy,Nadam
100,0.48791083693504333,0.7333333492279053,0.4384686052799225,0.800000011920929,relu,3,0.0,100,16,1,binary_crossentropy,RMSprop
100,0.2643187940120697,1.0,0.19550001621246338,1.0,relu,3,0.0,100,16,2,logcosh,Adam
100,0.3792770504951477,0.800000011920929,0.29513388872146606,0.800000011920929,relu,3,0.0,100,16,2,logcosh,Nadam
100,0.47660204768180847,0.8666666746139526,0.37002670764923096,1.0,relu,3,0.0,100,16,2,logcosh,RMSprop
100,0.4796247184276581,0.800000011920929,0.38888320326805115,0.800000011920929,relu,3,0.0,100,16,2,binary_crossentropy,Adam
100,0.3341231048107147,0.8666666746139526,0.269613116979599,0.800000011920929,relu,3,0.0,100,16,2,binary_crossentropy,Nadam
100,0.39694690704345703,0.8666666746139526,0.33956703543663025,0.800000011920929,relu,3,0.0,100,16,2,binary_crossentropy,RMSprop
100,0.35429641604423523,0.800000011920929,0.2655075192451477,0.800000011920929,relu,3,0.0,100,32,0,logcosh,Adam
100,0.3368314802646637,0.8666666746139526,0.3337036073207855,0.800000011920929,relu,3,0.0,100,32,0,logcosh,Nadam
100,0.3809744119644165,0.7333333492279053,0.3370111584663391,0.800000011920929,relu,3,0.0,100,32,0,logcosh,RMSprop
100,0.2997061014175415,0.8666666746139526,0.29713281989097595,0.800000011920929,relu,3,0.0,100,32,0,binary_crossentropy,Adam
100,0.3793337047100067,0.8666666746139526,0.367259681224823,0.800000011920929,relu,3,0.0,100,32,0,binary_crossentropy,Nadam
100,0.2953096926212311,0.8666666746139526,0.2472621500492096,1.0,relu,3,0.0,100,32,0,binary_crossentropy,RMSprop
100,0.3250964879989624,0.800000011920929,0.33530348539352417,0.800000011920929,relu,3,0.0,100,32,1,logcosh,Adam
100,0.3717144727706909,0.8666666746139526,0.3927556574344635,0.800000011920929,relu,3,0.0,100,32,1,logcosh,Nadam
100,0.4109099209308624,0.800000011920929,0.30520135164260864,1.0,relu,3,0.0,100,32,1,logcosh,RMSprop
100,0.24385015666484833,0.9333333373069763,0.25864407420158386,0.800000011920929,relu,3,0.0,100,32,1,binary_crossentropy,Adam
100,0.3953154981136322,0.800000011920929,0.41259875893592834,0.800000011920929,relu,3,0.0,100,32,1,binary_crossentropy,Nadam
100,0.2638293504714966,0.9333333373069763,0.2558407783508301,1.0,relu,3,0.0,100,32,1,binary_crossentropy,RMSprop
100,0.43087583780288696,0.7333333492279053,0.37133124470710754,0.800000011920929,relu,3,0.0,100,32,2,logcosh,Adam
100,0.23679611086845398,1.0,0.2082478553056717,1.0,relu,3,0.0,100,32,2,logcosh,Nadam
100,0.26807764172554016,1.0,0.19575822353363037,1.0,relu,3,0.0,100,32,2,logcosh,RMSprop
100,0.3254796862602234,0.8666666746139526,0.27221521735191345,0.800000011920929,relu,3,0.0,100,32,2,binary_crossentropy,Adam
100,0.4089632034301758,0.7333333492279053,0.35284581780433655,0.800000011920929,relu,3,0.0,100,32,2,binary_crossentropy,Nadam
100,0.40079158544540405,0.800000011920929,0.39146846532821655,0.800000011920929,relu,3,0.0,100,32,2,binary_crossentropy,RMSprop
100,0.19594906270503998,1.0,0.18468448519706726,1.0,relu,3,0.0,100,64,0,logcosh,Adam
100,0.240541473031044,0.9333333373069763,0.201973557472229,1.0,relu,3,0.0,100,64,0,logcosh,Nadam
100,0.274382084608078,0.8666666746139526,0.21383336186408997,1.0,relu,3,0.0,100,64,0,logcosh,RMSprop
100,0.20190739631652832,1.0,0.18509593605995178,1.0,relu,3,0.0,100,64,0,binary_crossentropy,Adam
100,0.2701813876628876,0.9333333373069763,0.2816407084465027,0.800000011920929,relu,3,0.0,100,64,0,binary_crossentropy,Nadam
100,0.24423299729824066,0.8666666746139526,0.24149322509765625,1.0,relu,3,0.0,100,64,0,binary_crossentropy,RMSprop
100,0.2964021563529968,0.8666666746139526,0.29161959886550903,1.0,relu,3,0.0,100,64,1,logcosh,Adam
100,0.2782193422317505,0.9333333373069763,0.2562550902366638,1.0,relu,3,0.0,100,64,1,logcosh,Nadam
100,0.21791240572929382,1.0,0.23196129500865936,1.0,relu,3,0.0,100,64,1,logcosh,RMSprop
100,0.2691590487957001,0.9333333373069763,0.26548999547958374,1.0,relu,3,0.0,100,64,1,binary_crossentropy,Adam
100,0.2559995949268341,0.9333333373069763,0.20684175193309784,1.0,relu,3,0.0,100,64,1,binary_crossentropy,Nadam
100,0.23356519639492035,1.0,0.18256647884845734,1.0,relu,3,0.0,100,64,1,binary_crossentropy,RMSprop
100,0.24665632843971252,0.9333333373069763,0.22320301830768585,1.0,relu,3,0.0,100,64,2,logcosh,Adam
100,0.23463007807731628,1.0,0.17787136137485504,1.0,relu,3,0.0,100,64,2,logcosh,Nadam
100,0.21768207848072052,1.0,0.19747142493724823,1.0,relu,3,0.0,100,64,2,logcosh,RMSprop
100,0.2659097909927368,0.9333333373069763,0.24407151341438293,1.0,relu,3,0.0,100,64,2,binary_crossentropy,Adam
100,0.27783671021461487,0.8666666746139526,0.2699581980705261,1.0,relu,3,0.0,100,64,2,binary_crossentropy,Nadam
100,0.3181132972240448,0.9333333373069763,0.261951744556427,1.0,relu,3,0.0,100,64,2,binary_crossentropy,RMSprop
100,0.4881252348423004,0.7333333492279053,0.32670536637306213,1.0,relu,4,0.0,100,4,0,logcosh,Adam
100,0.459410160779953,0.8666666746139526,0.3282023072242737,1.0,relu,4,0.0,100,4,0,logcosh,Nadam
100,0.4893104135990143,0.800000011920929,0.40195775032043457,1.0,relu,4,0.0,100,4,0,logcosh,RMSprop
100,0.5166937112808228,0.7333333492279053,0.5060943365097046,0.6000000238418579,relu,4,0.0,100,4,0,binary_crossentropy,Adam
100,0.5485059022903442,0.6000000238418579,0.41980499029159546,0.800000011920929,relu,4,0.0,100,4,0,binary_crossentropy,Nadam
100,0.5831761956214905,0.6666666865348816,0.5172088742256165,0.800000011920929,relu,4,0.0,100,4,0,binary_crossentropy,RMSprop
100,0.6665169596672058,0.6666666865348816,0.6415016055107117,0.800000011920929,relu,4,0.0,100,4,1,logcosh,Adam
100,0.48433783650398254,0.7333333492279053,0.4159361720085144,0.6000000238418579,relu,4,0.0,100,4,1,logcosh,Nadam
100,0.3488422930240631,0.8666666746139526,0.3666696548461914,0.800000011920929,relu,4,0.0,100,4,1,logcosh,RMSprop
100,0.569517970085144,0.7333333492279053,0.2278331071138382,1.0,relu,4,0.0,100,4,1,binary_crossentropy,Adam
100,0.4891118109226227,0.800000011920929,0.39467853307724,0.800000011920929,relu,4,0.0,100,4,1,binary_crossentropy,Nadam
100,0.4717530608177185,0.7333333492279053,0.3770270347595215,1.0,relu,4,0.0,100,4,1,binary_crossentropy,RMSprop
100,0.4954439699649811,0.800000011920929,0.4116220474243164,1.0,relu,4,0.0,100,4,2,logcosh,Adam
100,0.5168046355247498,0.6666666865348816,0.4096580147743225,0.800000011920929,relu,4,0.0,100,4,2,logcosh,Nadam
100,0.5543822050094604,0.7333333492279053,0.46780410408973694,0.800000011920929,relu,4,0.0,100,4,2,logcosh,RMSprop
100,0.5408818125724792,0.6666666865348816,0.3906431794166565,0.800000011920929,relu,4,0.0,100,4,2,binary_crossentropy,Adam
100,0.40761759877204895,0.800000011920929,0.28058868646621704,1.0,relu,4,0.0,100,4,2,binary_crossentropy,Nadam
100,0.5379318594932556,0.8666666746139526,0.5295432806015015,1.0,relu,4,0.0,100,4,2,binary_crossentropy,RMSprop
100,0.4319641888141632,0.800000011920929,0.3500545620918274,0.800000011920929,relu,4,0.0,100,8,0,logcosh,Adam
100,0.5167067646980286,0.800000011920929,0.29998907446861267,1.0,relu,4,0.0,100,8,0,logcosh,Nadam
100,0.41703879833221436,0.8666666746139526,0.41636496782302856,0.800000011920929,relu,4,0.0,100,8,0,logcosh,RMSprop
100,0.38463094830513,0.8666666746139526,0.22860392928123474,1.0,relu,4,0.0,100,8,0,binary_crossentropy,Adam
100,0.4505522847175598,0.7333333492279053,0.3275388181209564,0.800000011920929,relu,4,0.0,100,8,0,binary_crossentropy,Nadam
100,0.5596319437026978,0.6666666865348816,0.42384910583496094,0.800000011920929,relu,4,0.0,100,8,0,binary_crossentropy,RMSprop
100,0.3930152356624603,0.8666666746139526,0.3873158097267151,0.800000011920929,relu,4,0.0,100,8,1,logcosh,Adam
100,0.6244348883628845,0.6666666865348816,0.5669455528259277,0.800000011920929,relu,4,0.0,100,8,1,logcosh,Nadam
100,0.44674715399742126,0.7333333492279053,0.42560234665870667,0.800000011920929,relu,4,0.0,100,8,1,logcosh,RMSprop
100,0.4119279682636261,0.800000011920929,0.6144447922706604,0.6000000238418579,relu,4,0.0,100,8,1,binary_crossentropy,Adam
100,0.41971009969711304,0.8666666746139526,0.4945877194404602,0.800000011920929,relu,4,0.0,100,8,1,binary_crossentropy,Nadam
100,0.5103611350059509,0.8666666746139526,0.35871973633766174,1.0,relu,4,0.0,100,8,1,binary_crossentropy,RMSprop
100,0.5587537288665771,0.7333333492279053,0.38181596994400024,0.800000011920929,relu,4,0.0,100,8,2,logcosh,Adam
100,0.5749126672744751,0.7333333492279053,0.4052579998970032,1.0,relu,4,0.0,100,8,2,logcosh,Nadam
100,0.31988245248794556,0.8666666746139526,0.4214096963405609,0.800000011920929,relu,4,0.0,100,8,2,logcosh,RMSprop
100,0.6015321016311646,0.6000000238418579,0.5947701930999756,0.6000000238418579,relu,4,0.0,100,8,2,binary_crossentropy,Adam
100,0.458426296710968,0.6666666865348816,0.5064542889595032,0.6000000238418579,relu,4,0.0,100,8,2,binary_crossentropy,Nadam
100,0.48652616143226624,0.7333333492279053,0.31611156463623047,1.0,relu,4,0.0,100,8,2,binary_crossentropy,RMSprop
100,0.5175161361694336,0.6666666865348816,0.4051821827888489,0.6000000238418579,relu,4,0.0,100,16,0,logcosh,Adam
100,0.4449392855167389,0.800000011920929,0.38635262846946716,0.800000011920929,relu,4,0.0,100,16,0,logcosh,Nadam
100,0.35599249601364136,0.800000011920929,0.30214038491249084,0.800000011920929,relu,4,0.0,100,16,0,logcosh,RMSprop
100,0.39169102907180786,0.8666666746139526,0.40247973799705505,0.800000011920929,relu,4,0.0,100,16,0,binary_crossentropy,Adam
100,0.4866974949836731,0.800000011920929,0.36284974217414856,0.800000011920929,relu,4,0.0,100,16,0,binary_crossentropy,Nadam
100,0.4680899679660797,0.6000000238418579,0.40807056427001953,0.6000000238418579,relu,4,0.0,100,16,0,binary_crossentropy,RMSprop
100,0.3549305498600006,0.8666666746139526,0.3945809304714203,0.800000011920929,relu,4,0.0,100,16,1,logcosh,Adam
100,0.2823416590690613,0.9333333373069763,0.23165664076805115,1.0,relu,4,0.0,100,16,1,logcosh,Nadam
